"supplier_id","supplier_code","supplier_name","contact_name","profile","supplier_address","supplier_credit_period","active_vat","add_tax","supplier_vat_reg_number","supplier_email","supplier_telephone","supplier_mobile","supplier_website","supplier_image","supplier_image1","supplier_rating_id","city_id","sub_city","latitude","longitude","deleted","created_by","created_date","update_by","update_date"
"1039","SUP01031","Anilana Craigbank, Nuwara Eliya",,,,"0","1","1",,,,,,,,"9","116","0","0","0","0",NULL,NULL,NULL,NULL
"1040","SUP01032","See Lake Holiday Resort, Nuwara Eliya",,,,"0","0","1",,,,,,,,"6","116","0","0","0","0",NULL,NULL,NULL,NULL
"1041","SUP01033","See Lake Holiday Resort, Nuwara Eliya",,,,"0","0","1",,,,,,,,"6","116","0","0","0","0",NULL,NULL,NULL,NULL
"1042","SUP01034","Villa Rosa, Kandy",,,,"0","1","1",,,,,,,,"9","66","0","0","0","0",NULL,NULL,NULL,NULL
"1043","SUP01035","Hotel Coral Bay, Trincomalee","026 3 266199",,"Fischermanslane, Nilaveli, Trincomalee","0","0","1",,,,,,,,"6","158","0","0","0","0",NULL,NULL,NULL,NULL
"1044","SUP01036","Leopard Safari, Yala ",,,,"0","1","1",,,,,,,,"6","155","0","0","0","0",NULL,NULL,NULL,NULL
"1045","SUP01037","Tea Plant, Nuwara Eliya",,,,"0","0","1",,,,,,,,"9","116","0","0","0","0",NULL,NULL,NULL,NULL
"1046","SUP01038","Seerock The King's Domain, Dambulla",,,,"0","0","1",,,,,,,,"2","30","0","0","0","0",NULL,NULL,NULL,NULL
"1047","SUP01039","Sumedha Kotuwegedara","Sumedha",,"25E,Vajirarama rd,primerose garden,Kandy","0","0","0",,,,"0712475475",,,,"7","66","0","0","0","0",NULL,NULL,NULL,NULL
"1048","SUP01040","H.M.Janaka Hemantha","Janaka Hemantha",,"212/6,Demel road,Lakshapathiya,Moratuwa","0","0","0",,"hemantha_janaka@yahoo.com","0112623187","0775241924",,,,"7","29","0","0","0","0",NULL,NULL,NULL,NULL
"1049","SUP01041","G.Rohana Priyadarshana","Rohana Gamage",,"nekeathwatta,Gomate,Bentota","0","0","0",,,,"0777464639",,,,"7","21","0","0","0","0",NULL,NULL,NULL,NULL
"1050","SUP01042","Thuruliya Lodge, Ramboda",,,,"0","0","1",,,,,,,,"6","128","0","0","0","0",NULL,NULL,NULL,NULL
"1053","SUP01045","W.A.S.S.WEERASINGHE","Supun",,"460/B4,WELI PARA,THALAWATHUGODA","0","0","0",,"transport@sakauralanka.com",,"0772298243",,,,"12","29","0","0","0","0",NULL,NULL,NULL,NULL
"1054","SUP01046","Ranjana zoysa","Ranjana",,"NO 62 B,National housing scheme,Siridamma rd,Colombo 9.","0","0","0",,,,"0776041563",,,,"7","29","0","0","0","0",NULL,NULL,NULL,NULL
"1055","SUP01047","P.A.D.C.Prasanna Jayathilaka","PrasannanJayathilaka",,"No 217,St Marys rd,Uswetakaiyawa","0","0","0",,,"0112948048","0773652344",,,,"7","29","0","0","0","0",NULL,NULL,NULL,NULL
"1056","SUP01048","Samadhi Center, Kandy",,,,"0","0","1",,,,,,,,"9","66","0","0","0","0",NULL,NULL,NULL,NULL
"1057","SUP01049","The Muse, Bentota",,,,"0","1","1",,,,,,,,"8","21","0","0","0","0",NULL,NULL,NULL,NULL
"1058","SUP01050","E.D.P.Suranga","Prasheeth Suranga",,"195/1C,Kadurugasmulla,Munhena,Maggona","0","0","0",,,"0342278123","0774488203 / 0712184502",,,,"7","23","0","0","0","0",NULL,NULL,NULL,NULL
"1059","SUP01051","Y.P.P.Jayathilaka","Jayathilaka",,"212,C/5/ Suriyapaluwa,Ganemulla","0","0","0",,,,"0779412030",,,,"7","29","0","0","0","0",NULL,NULL,NULL,NULL
"1060","SUP01052","The Golden Crown, Kandy",,,,"0","1","1",,,,,,,,"1","66","0","0","0","0",NULL,NULL,NULL,NULL
"1061","SUP01053","D.R.Priyantha","Priyantha",,"Ranjith,Wedawatta,Meetiyagoda,Ambalangoda","0","0","0",,,,"0775128629",,,,"7","6","0","0","0","0",NULL,NULL,NULL,NULL
"1062","SUP01054","M.Chandrasiri Perera","Chandrasiri Perera",,"223/18,Sarojini Garden,Thalawathugoda,Hokandara south,Hokandara","0","0","0",,,,"0771819707",,,,"7","29","0","0","0","0",NULL,NULL,NULL,NULL
"1063","SUP01055","H.R..R.Dishantha","Rashika Dishantha",,"No 74,Massalagoda,Dope,Bentota","0","0","0",,,,"0711813796 / 0771749221",,,,"7","21","0","0","0","0",NULL,NULL,NULL,NULL
"1064","SUP01056","Roman Beach, Hikkaduwa",,,,"0","1","1",,,,,,,,"6","52","0","0","0","0",NULL,NULL,NULL,NULL
"1065","SUP01057","Dambale Boutique Chalets",,,,"0","0","1",,,,,,,,"6","30","0","0","0","0",NULL,NULL,NULL,NULL
"1066","SUP01058","Palm Stone Retreat, Kitulgala",,,,"0","1","1",,,,,,,,"6","76","0","0","0","0",NULL,NULL,NULL,NULL
"1067","SUP01059","Saraii Village, Tissamaharama",,,,"0","1","1","174805990-7000",,,,,,,"6","141","0","0","0","0",NULL,NULL,NULL,NULL
"1068","SUP01060","N.W.Muditha Kaushalya","Muditha",,"30E,Mullapitiya,Beruwala","0","0","0",,,,"0774059752",,,,"7","23","0","0","0","0",NULL,NULL,NULL,NULL
"1069","SUP01061","The Covanro",,,,"0","1","1",,,,,,,,"6","43","0","0","0","0",NULL,NULL,NULL,NULL
"1070","SUP01062","Wild Coast tented Lodge",,,,"0","1","1",,,,,,,,"6","155","0","0","0","0",NULL,NULL,NULL,"2024-10-19"
"1071","SUP01063","Araliya Green City Hotel",,,,"0","1","1",,,,,,,,"1","116","0","0","0","0",NULL,NULL,NULL,NULL
"1072","SUP01064","Athreya Ayurveda Ashram, Ritigala",,,,"0","1","0",,,,,,,,"6","132","0","0","0","0",NULL,NULL,NULL,NULL
"1073","SUP01065","Shangri-La Hotel, Colombo",,,,"0","1","1",,,,,,,,"13","29","0","0","0","0",NULL,NULL,NULL,NULL
"1074","SUP01066","Weligama Bay Marriott Resort & Spa",,,,"0","1","1",,,,,,,,"1","151","0","0","0","0",NULL,NULL,NULL,NULL
"1075","SUP01067","Pinthaliya Resort & Spa",,,,"0","0","1",,,,,,,,"3","45","0","0","0","0",NULL,NULL,NULL,NULL
"1076","SUP01068","Gangaaddara Hotel, Kandy",,,,"0","1","1",,,,,,,,"3","66","0","0","0","0",NULL,NULL,NULL,NULL
"1077","SUP01069","Gangaaddara Hotel, Kandy",,,,"0","1","1",,,,,,,,"3","66","0","0","0","0",NULL,NULL,NULL,NULL
"1078","SUP01070","Villa Shanthi, Hikkaduwa",,,,"0","0","1",,,,,,,,"14","52","0","0","0","0",NULL,NULL,NULL,NULL
"1079","SUP01071","Oak Ray Heritage, Kandy",,,,"0","1","1",,,,,,,,"3","66","0","0","0","0",NULL,NULL,NULL,NULL
"1080","SUP01072","Elysium Villa",,,,"0","0","1",,,,,,,,"6","41","0","0","0","0",NULL,NULL,NULL,NULL
"1081","SUP01073","Amari Galle",,,,"0","1","1",,,,,,,,"2","41","0","0","0","0",NULL,NULL,NULL,NULL
"1082","SUP01074","Serendib Beach Hotel, Bentota",,,,"0","0","1",,,,,,,,"3","21","0","0","0","0",NULL,NULL,NULL,NULL
"1083","SUP01075","serendip stone bungalow - kandy",,,,"0","0","1",,,,,,,,"6","66","0","0","0","0",NULL,NULL,NULL,NULL
"1084","SUP01076","Café Ceylon – Ahangama",,,,"0","1","1",,,,,,,,"12","2","0","0","0","0",NULL,NULL,NULL,NULL
"1085","SUP01077","Avenra Gardens, Negambo",,,,"0","0","1",,,,,,,,"2","113","0","0","0","0",NULL,NULL,NULL,NULL
"1086","SUP01078","New Old Dutch House, Galle",,,,"0","0","1",,,,,,,,"6","41","0","0","0","0",NULL,NULL,NULL,NULL
"1087","SUP01079","Mahoora Camping - Wilpattu",,,,"0","1","1",,,,,,,,"6","154","0","0","0","0",NULL,NULL,NULL,NULL
"1088","SUP01080","Ibbankatuwa",,,,"0","0","1",,,,,,,,"7","30","0","0","0","0",NULL,NULL,NULL,NULL
"1089","SUP01081","Talalla Retreat",,,,"0","1","1",,,,,,,,"6","226","0","0","0","0",NULL,NULL,NULL,"2025-01-31"
"1090","SUP01082","Talalla Retreat",,,,"0","1","1",,,,,,,,"6","226","0","0","0","0",NULL,NULL,NULL,"2025-01-31"
"1091","SUP01083","Damro Labookelie Tea Lounge",,,,"0","0","1",,,,,,,,"12","116","0","0","0","0",NULL,NULL,NULL,NULL
"1092","SUP01084","Jetwing Surf",,,,"0","1","1",,,,,,,,"8","11","0","0","0","0",NULL,NULL,NULL,NULL
"1094","SUP01086","Ruwan Nayanakantha",,,,"0","0","1",,,,,,,,"7","29","0","0","0","0",NULL,NULL,NULL,NULL
"1095","SUP01088","Grand Adams Peak",,,,"0","0","1",,,,,,,,"6","1","0","0","0","0",NULL,NULL,NULL,NULL
"1096","SUP01089","Thambili House",,,,"0","0","1",,,,,,,,"8","41","0","0","0","0",NULL,NULL,NULL,NULL
"1097","SUP01090","Tri Koggala",,,,"0","0","1",,,,,,,,"8","2","0","0","0","0",NULL,NULL,NULL,NULL
"1098","SUP01091","Tri Koggala",,,,"0","0","1",,,,,,,,"8","2","0","0","0","0",NULL,NULL,NULL,NULL
"1099","SUP01092","Senani Restuarent",,,,"0","1","1",,,,,,,,"12","66","0","0","0","0",NULL,NULL,NULL,NULL
"1100","SUP01093","Indian Summer",,,,"0","1","1",,,,,,,,"12","116","0","0","0","0",NULL,NULL,NULL,NULL
"1101","SUP01094","Golden Grill",,,,"0","1","1",,,,,,,,"12","21","0","0","0","0",NULL,NULL,NULL,NULL
"1102","SUP01095","Madras Masala",,,,"0","1","1",,,,,,,,"12","29","0","0","0","0",NULL,NULL,NULL,NULL
"1103","SUP01096","Indian Summer / Colombo",,,,"0","1","1",,,,,,,,"12","29","0","0","0","0",NULL,NULL,NULL,NULL
"1104","SUP01097","Indian Summer / Bentota",,,,"0","1","1",,,,,,,,"12","21","0","0","0","0",NULL,NULL,NULL,NULL
"1105","SUP01098","Goatfell",,,,"0","1","1",,,,,,,,"6","116","0","0","0","0",NULL,NULL,NULL,NULL
"1106","SUP01099","MOUNTAIN HEAVENS",,,,"0","1","1",,,,,,,,"6","39","0","0","0","0",NULL,NULL,NULL,NULL
"1107","SUP01100","Oak Ray Wild",,,,"0","1","1",,,,,,,,"2","141","0","0","0","0",NULL,NULL,NULL,NULL
"1108","SUP01101","Royal River Resort",,,,"0","1","1",,,,,,,,"6","76","0","0","0","0",NULL,NULL,NULL,NULL
"1109","SUP01102","Chaarya Resort & Spa",,,,"0","1","1",,,,,,,,"3","155","0","0","0","0",NULL,NULL,NULL,NULL
"1110","SUP01103","Royal Kandyan",,,,"0","0","1",,,,,,,,"6","66","0","0","0","0",NULL,"2020-03-13",NULL,NULL
"1111","SUP01104","Hotels Jojos",,,,"0","0","1",,,,,,,,"6","116","0","0","0","0",NULL,"2020-03-13",NULL,NULL
"1112","SUP01105","Sheraton Kosgoda Turtle Beach Resort",,,"1 Okanda Road Hiddaruwa, Naape, Kosgoda 80570","0","1","1",,,,,,,,"1","81","0","0","0","0",NULL,"2023-06-06",NULL,NULL
"1113","SUP01106","EKHO Ella",,,,"0","1","1",,,,,,,,"2","39","0","0","0","0",NULL,"2023-06-06",NULL,NULL
"1117","SUP01107","Margosa Lake Resort",,,,"0","0",NULL,,,,,,,,"3","10","0","0","0","0",NULL,"2023-07-14",NULL,NULL
"1118","SUP01108","Kandy City tour by Tuk Tuk",,,,"0","0",NULL,,,,,,"Gemini_Generated_Image_uel27puel27puel2.png","Gemini_Generated_Image_uel27puel27puel2.png","7","66","0","0","0","0",NULL,"2023-07-14",NULL,"2026-02-13"
"1119","SUP01109","Nuwara Eliya Garden Visit",,,,"0","0",NULL,,,,,,,,"7","116","0","0","0","0",NULL,"2023-07-17",NULL,NULL
"1120","SUP01110","Galle Village Trek",,,,"0","0",NULL,,,,,,,,"7","41","0","0","0","0",NULL,"2023-07-17",NULL,NULL
"1121","SUP01111","Cinnamon Bentota Beach",,,,"0","1","1",,,,,,,,"1","21","0","0","0","0",NULL,"2023-07-19",NULL,NULL
"1122","SUP01112","Pidurangala Entrance",,,,"0","0",NULL,,,,,,,,"7","121","0","0","0","0",NULL,"2023-07-25",NULL,NULL
"1123","SUP01113","Picnic Snack at Pidurangala",,,,"0","0",NULL,,,,,,,,"7","121","0","0","0","0",NULL,"2023-07-25",NULL,NULL
"1124","SUP01114","Sigiriya Lake Kayaking",,,,"0","0",NULL,,,,,,,,"7","134","0","0","0","0",NULL,"2023-07-25",NULL,"2023-07-25"
"1125","SUP01115","Habarana Cultural Centre",,,,"0","0",NULL,,,,,,,,"7","45","0","0","0","0",NULL,"2023-07-26",NULL,NULL
"1126","SUP01116","Aloy Restaurant",,,,"0","0",NULL,,,,,,,,"7","66","0","0","0","0",NULL,"2023-07-26",NULL,NULL
"1128","SUP01118","Negombo Dutch Canal Boat Ride",,,,"0","0",NULL,,,,,,,,"7","113","0","0","0","0",NULL,"2023-07-26",NULL,NULL
"1129","SUP01119","CLUB. Ceylon",,,,"0","0",NULL,,,,,,,,"12","113","0","0","0","0",NULL,"2023-07-26",NULL,NULL
"1130","SUP01120","Dutch Bank Cafe",,,,"0","0",NULL,,,,,,,,"12","158","0","0","0","0",NULL,"2023-07-26",NULL,NULL
"1131","SUP01121","Pigeon Island Snorkeling Tour",,,,"0","0",NULL,,,,,,,,"7","114","0","0","0","0",NULL,"2023-07-26",NULL,NULL
"1132","SUP01122","Sevenagama Village Tour",,,,"0","0",NULL,,,,,,,,"7","134","0","0","0","0",NULL,"2023-07-26",NULL,NULL
"1133","SUP01123","Royal Garden Cafeteria",,,,"0","0",NULL,,,,,,,,"12","120","0","0","0","0",NULL,"2023-08-14",NULL,NULL
"1134","SUP01124","The Aluthgama House","YUSUF SALEEM",,"85B Warapitiya, Dharga Town,
Aluthgama, Sri Lanka
","0","0",NULL,,"thealuthgamahouse@gmail.com","+94773444330","+94773444330",,,,"3","4","0","0","0","0",NULL,"2023-09-28",NULL,"2023-10-15"
"1135","SUP01125","Kandy Food Tour",,,,"0","0",NULL,,,,,,,,"7","66","0","0","0","0",NULL,"2023-10-03",NULL,NULL
"1136","SUP01126","W15 Lake Gregory",,,,"0","1","1",,,,,,,,"8","116","0","0","0","0",NULL,"2023-10-11",NULL,NULL
"1137","SUP01127","Thaulle Ayurveda Resort",,,,"0","1","1",,,,,,,,"9","155","0","0","0","0",NULL,"2023-10-11",NULL,"2025-09-09"
"1138","SUP01128","Thaulle Pure Ayurveda Resort",,,,"0","0",NULL,,,,,,,,"9","155","0","0","0","0",NULL,"2023-10-11",NULL,NULL
"1139","SUP01129","Fox Resort Kandy",,,"125 Richmond Hill Ln, Kandy","0","1","1",,"info@foxresorts.com","0817 800 800","+94 76 308 4518","www.foxresorts.com",,,"3","66","0","0","0","0",NULL,"2023-10-12",NULL,"2024-07-19"
"1140","SUP01130","HIDE Ella Hotel & Resort",,,,"0","0",NULL,,,,,,,,"9","39","0","0","0","0",NULL,"2023-10-13",NULL,NULL
"1141","SUP01131","HIDE Ella Hotel & Resort",,,,"0","0",NULL,,,,,,,,"9","39","0","0","0","0",NULL,"2023-10-13",NULL,NULL
"1142","SUP01132","Royal Spice Garden",,,,"0","0",NULL,,,,,,,,"7","97","0","0","0","0",NULL,"2023-10-24",NULL,NULL
"1144","SUP01134","Karpaha Sands",,,,"0","0",NULL,,,,,,,,"2","223","0","0","0","0",NULL,"2023-10-24",NULL,NULL
"1145","SUP01135","DoubleTree by Hilton Weerawila Rajawarna Reso",,,,"0","1","1",,,,,,,,"1","155","0","0","0","0",NULL,"2023-11-01",NULL,NULL
"1146","SUP01136","Lario Resort",,,,"0","0",NULL,,,,,,,,"3","134","0","0","0","0",NULL,"2023-11-01",NULL,NULL
"1147","SUP01137","Galway Heights Hotel",,,,"0","1","1",,,,,,,,"2","116","0","0","0","0",NULL,"2023-11-01",NULL,"2024-04-09"
"1149","SUP01139","Villa Hundira",,,,"0","1","1",,,,,,,,"14","113","0","0","0","0",NULL,"2024-01-06",NULL,NULL
"1150","SUP01140","Liyya Water Villas",,,,"0","1","1",,,,,,,,"9","134","0","0","0","0",NULL,"2024-01-06",NULL,NULL
"1151","SUP01141","EKHO Surf",,,,"0","1","1",,,,,,,,"2","21","0","0","0","0",NULL,"2024-01-06",NULL,NULL
"1152","SUP01142","The Lake Forest Hotel",,,,"0","0",NULL,,,,,,,,"3","10","0","0","0","0",NULL,"2024-02-21",NULL,NULL
"1153","SUP01143","South Lake Resort",,,,"0","0",NULL,,,,,,,,"2","2","0","0","0","0",NULL,"2024-02-21",NULL,NULL
"1154","SUP01144","Halpe Tea Factory Tour",,,,"0","0",NULL,,,,,,,,"7","39","0","0","0","0",NULL,"2024-02-21",NULL,NULL
"1155","SUP01145","Ella Tuk Tuk Tour",,,,"0","0",NULL,,,,,,,,"7","39","0","0","0","0",NULL,"2024-03-19",NULL,NULL
"1156","SUP01146","The Thinnai",,,,"0","1","1",,,,,,,,"3","58","0","0","0","0",NULL,"2024-03-21",NULL,NULL
"1157","SUP01147","Jaffna Fort Visit",,,,"0","0",NULL,,,,,,,,"7","58","0","0","0","0",NULL,"2024-03-21",NULL,NULL
"1158","SUP01148","Nallur Kandaswamy Kovil",,,,"0","0",NULL,,,,,,,,"7","58","0","0","0","0",NULL,"2024-03-21",NULL,NULL
"1159","SUP01149","Jaffna Site Guide",,,,"0","0",NULL,,,,,,,,"7","58","0","0","0","0",NULL,"2024-03-21",NULL,NULL
"1160","SUP01150","Kadurugoda Temple, Keerimalai, Point Pedro, K",,,,"0","0",NULL,,,,,,,,"7","58","0","0","0","0",NULL,"2024-03-21",NULL,NULL
"1161","SUP01151","Whale Watching in Trincomalee",,,,"0","0",NULL,,,,,,,,"7","158","0","0","0","0",NULL,"2024-03-21",NULL,NULL
"1162","SUP01152","Diving in Pigeon Island",,,,"0","0",NULL,,,,,,,,"7","158","0","0","0","0",NULL,"2024-03-21",NULL,NULL
"1163","SUP01153","Deep Sea Fishing + Lagoon Boat Ride",,,,"0","0",NULL,,,,,,,,"7","158","0","0","0","0",NULL,"2024-03-21",NULL,NULL
"1164","SUP01154","Deep Sea Fishing + Lagoon Boat Ride",,,,"0","0",NULL,,,,,,,,"7","103","0","0","0","0",NULL,"2024-03-21",NULL,NULL
"1165","SUP01155","Ravana Pool Club",,,,"0","1","1",,,,,,,,"12","39","0","0","0","0",NULL,"2024-03-25",NULL,"2024-04-09"
"1166","SUP01156","Regenta Arie Lagoon",,,,"0","1","1",,,,,,,,"2","113","0","0","0","0",NULL,"2024-04-06",NULL,NULL
"1167","SUP01157","The Golden Ridge Hotel",,,,"0","1","1",,,,,,"508898916.jpg","508898916.jpg","1","116","0","0","0","0",NULL,"2024-04-21",NULL,"2026-02-13"
"1168","SUP01158","Refresh Restaurant | Hikkaduwa",,,,"0","0",NULL,,,,,,,,"12","52","0","0","0","0",NULL,"2024-06-03",NULL,NULL
"1169","SUP01159","Cafe Chill",,,,"0","0",NULL,,,,,,,,"12","39","0","0","0","0",NULL,"2024-06-03",NULL,"2025-12-09"
"1170","SUP01160","Taru Villas Maia Habarana",,,,"0","1","1",,,,,,,,"9","45","0","0","0","0",NULL,"2024-06-06",NULL,NULL
"1171","SUP01161","Flameback Eco Lodge",,,,"0","0","1",,,,,,,,"9","155","0","0","0","0",NULL,"2024-06-26",NULL,NULL
"1172","SUP01162","Green Casa Galle",,,,"0","0","1",,,,,,,,"9","41","0","0","0","0",NULL,"2024-06-28",NULL,NULL
"1173","SUP01163","Koragaha Lodge",,,,"0","0",NULL,,,,,,,,"9","155","0","0","0","0",NULL,"2024-06-28",NULL,"2025-01-31"
"1174","SUP01164","Namara Green Ella",,,,"0","0","1",,,,,,,,"9","39","0","0","0","0",NULL,"2024-06-28",NULL,NULL
"1175","SUP01165","Moi Galle Fort by DBI",,,,"0","0","1",,,,,,,,"6","41","0","0","0","0",NULL,"2024-06-29",NULL,NULL
"1176","SUP01166","The Radh Hotel",,,,"0","1","1",,,,,,,,"9","66","0","0","0","0",NULL,"2024-07-09",NULL,NULL
"1177","SUP01167","Araliya Beach resort and Spa",,,,"0","1","1",,,,,,,,"1","143","0","0","0","0",NULL,"2024-07-19",NULL,NULL
"1178","SUP01168","Bilin Tree",,,,"0","0",NULL,,,,,,,,"2","41","0","0","0","0",NULL,"2024-07-19",NULL,"2024-10-19"
"1179","SUP01169","Ceylon wild Safaris",,,,"0","1","1",,,,,,,,"6","155","0","0","0","0",NULL,"2024-07-19",NULL,NULL
"1180","SUP01170","Fox Resort Jaffna",,,,"0","1","1",,,,,,,,"2","58","0","0","0","0",NULL,"2024-07-19",NULL,"2024-10-21"
"1181","SUP01171","Granbell",,,,"0","1","1",,,,,,,,"2","29","0","0","0","0",NULL,"2024-07-19",NULL,NULL
"1182","SUP01172","Grand Serendib",,,,"0","1","1",,,,,,,,"2","66","0","0","0","0",NULL,"2024-07-19",NULL,NULL
"1183","SUP01173","Hilton Yala",,,,"0","1","1",,,,,,,,"13","155","0","0","0","0",NULL,"2024-07-19",NULL,NULL
"1184","SUP01174","Kotiyagala Luxury Villas",,,,"0","1","1",,,,,,,,"8","155","0","0","0","0",NULL,"2024-07-19",NULL,NULL
"1185","SUP01175","Le Jardin Du Fort ",,,,"0","1","1",,,,,,,,"3","41","0","0","0","0",NULL,"2024-07-19",NULL,NULL
"1186","SUP01176","Rivora Hights",,,,"0","1","1",,,,,,,,"9","66","0","0","0","0",NULL,"2024-07-24",NULL,NULL
"1187","SUP01177","Rice of Life",,,,"0","1","1",,,,,,,,"3","141","0","0","0","0",NULL,"2024-07-24",NULL,NULL
"1188","SUP01178","Parangi Weligama",,,,"0","1","1",,,,,,,,"2","151","0","0","0","0",NULL,"2024-07-24",NULL,NULL
"1189","SUP01179","Jetwing Colombo",,,,"0","1","1",,,,,,,,"2","29","0","0","0","0",NULL,"2024-07-31",NULL,NULL
"1190","SUP01180","Wild Culture Yala",,,,"0","1","1",,,,,,,,"9","155","0","0","0","0",NULL,"2024-08-04",NULL,"2025-01-20"
"1191","SUP01181","Villa Lé Maas Tota",,,,"0","1","1",,,,,,,,"9","22","0","0","0","0",NULL,"2024-08-04",NULL,NULL
"1192","SUP01182","NH Collection Colombo",,,,"0","1","1",,,,,,,,"2","29","0","0","0","0",NULL,"2024-08-04",NULL,NULL
"1193","SUP01183","Aryana Boutique Hotel",,,,"0","0","1",,,,,,,,"9","10","0","0","0","0",NULL,"2024-08-05",NULL,NULL
"1194","SUP01184","Tropical Life Resort & Spa Dambulla",,,,"0","1","1",,,,,,,,"2","30","0","0","0","0",NULL,"2024-08-05",NULL,"2025-05-13"
"1195","SUP01185","British Pub at One Galle Face",,,,"0","1","1",,,,,,,,"12","29","0","0","0","0",NULL,"2024-08-05",NULL,NULL
"1196","SUP01186","The Merchant Galle Fort",,,,"0","0","1",,,,,,,,"2","41","0","0","0","0",NULL,"2024-08-06",NULL,NULL
"1197","SUP01187","Occidental Paradise Dambulla",,,,"0","1","1",,,,,,,,"2","30","0","0","0","0",NULL,"2024-08-17",NULL,NULL
"1198","SUP01188","Limeshine - Airport Transit Hotel",,,,"0","0","1",,,,,,,,"10","113","0","0","0","0",NULL,"2024-08-31",NULL,NULL
"1199","SUP01189","Nitro Cave Experience",,,,"0","0",NULL,,,,,,,,"7","78","0","0","0","0",NULL,"2024-09-25",NULL,NULL
"1200","SUP01190","Galle Fort Entrance",,,,"0","0",NULL,,,,,,,,"7","41","0","0","0","0",NULL,"2024-10-08",NULL,NULL
"1201","SUP01191","Galle Fort walk with expert",,,,"0","0",NULL,,,,,,,,"7","41","0","0","0","0",NULL,"2024-10-08",NULL,NULL
"1202","SUP01192","Radisson Blu","Radisson Blu","Radisson Blu is an international hotel brand managed and operated by Radisson Hotels, and owned by Choice Hotels, Jinjiang International and the Radisson Hotel Group.","523C Colombo Main Rd, Galle 80280","0","1",NULL,,,"0912 030 500",,"https://www.radissonhotels.com/en-us/hotels/r",,,"2","41","0","0","0","0",NULL,"2024-10-19",NULL,NULL
"1203","SUP01193"," The Notary's House"," The Notary's House","The Notary’s House is a unique luxury six bedroom boutique hotel set amidst large gardens and a coconut grove, conveniently located just 45 minutes’ drive from the Colombo international airport and 30 minutes from the coastal city of Negombo.","Mawathahena Watta, Gonawila, Makandura 60170","0","1","1",,"info@thenotaryshousesrilanka.com","0375 645 681",,"https://www.thenotaryshousesrilanka.com/",,,"9","113","0","0","0","0",NULL,"2024-10-19",NULL,"2024-10-19"
"1204","SUP01194","Sevanagama Village Tour","Amzil",,,"0","0",NULL,,,,,,,,"7","45","0","0","0","0",NULL,"2024-10-19",NULL,NULL
"1205","SUP01195","The Six ",,,"151 Galle Road, Weligama 81700","0","0",NULL,,,,"077 550 6000",,,,"8","151","0","0","0","0",NULL,"2024-10-19",NULL,NULL
"1206","SUP01196"," MIRAGE KINGS COTTAGE",,,"No 111 Havelock Rd, Nuwara Eliya 22200","0","1","1",,,,,,,,"3","116","0","0","0","0",NULL,"2024-10-19",NULL,"2024-10-19"
"1207","SUP01197","Elephant Freedom Project",,,,"0","0",NULL,,,,,,,,"7","71","0","0","0","0",NULL,"2024-10-19",NULL,"2025-12-15"
"1208","SUP01198","Broomfield by Jetwing ",,,,"0","1","1",,,,,,,,"9","116","0","0","0","0",NULL,"2024-10-19",NULL,NULL
"1210","SUP01200"," Malabar Hill Sri Lanka",,,,"0","1","1",,,,,,,,"8","151","0","0","0","0",NULL,"2024-10-19",NULL,"2024-10-19"
"1211","SUP01201"," The Lynden Grove",,,,"0","1","1",,,,,,,,"2","116","0","0","0","0",NULL,"2024-10-19",NULL,NULL
"1212","SUP01202"," Nine Skies",,,,"0","1","1",,,,,,,,"8","39","0","0","0","0",NULL,"2024-10-19",NULL,NULL
"1213","SUP01203","Taru Villas Kandy",,,,"0","1","1",,,,,,,,"8","66","0","0","0","0",NULL,"2024-10-19",NULL,NULL
"1214","SUP01204","Terrace Green Hotel & Spa",,,,"0","1","1",,,,,,,,"3","113","0","0","0","0",NULL,"2024-10-19",NULL,NULL
"1215","SUP01205"," The Villas Wadduwa by Amaya",,,,"0","1","1",,,,,,,,"2","161","0","0","0","0",NULL,"2024-10-19",NULL,NULL
"1216","SUP01206","Sol House Mirissa ",,,,"0","0",NULL,,,,,,,,"8","103","0","0","0","0",NULL,"2024-10-19",NULL,NULL
"1217","SUP01207"," Chimneys Nuwara Eliya",,,,"0","1","1",,,,,,,,"9","116","0","0","0","0",NULL,"2024-10-19",NULL,NULL
"1218","SUP01208"," C Beyond Nilaveli",,,,"0","0",NULL,,,,,,,,"9","114","0","0","0","0",NULL,"2024-10-19",NULL,NULL
"1219","SUP01209"," Morning Dew Hotel",,,,"0","0",NULL,,,,,,,,"3","39","0","0","0","0",NULL,"2024-10-19",NULL,"2025-09-29"
"1220","SUP01210"," Argyle Luxury Boutique",,,,"0","1","1",,,,,,,,"9","50","0","0","0","0",NULL,"2024-10-19",NULL,NULL
"1221","SUP01211","Le Grand Galle",,,,"0","1","1",,,,,,,,"1","41","0","0","0","0",NULL,"2024-10-19",NULL,NULL
"1222","SUP01212","Candella House",,,,"0","0",NULL,,,,,,,,"8","140","0","0","0","0",NULL,"2024-10-19",NULL,NULL
"1223","SUP01213"," Mirissa Beach Villa",,,,"0","0",NULL,,,,,,,,"9","103","0","0","0","0",NULL,"2024-10-21",NULL,"2025-02-03"
"1224","SUP01214","Sigiriya Kings Resort",,,,"0","1","1",,,,,,,,"9","134","0","0","0","0",NULL,"2024-10-22",NULL,"2025-09-29"
